date,product,quantity,unit_price,unit_cost,stock,region,channel
2026-03-12,Webcam,17,58.58,34.11,28,West,Online
2026-03-13,Smart Speaker,22,74.73,44.06,44,West,Wholesale
2026-03-13,Wireless Headphones,32,86.74,47.34,63,North,Wholesale
2026-03-13,Office Chair,15,161.42,100.51,22,East,Wholesale
2026-03-13,Gaming Mouse,35,38.48,21.93,83,South,Retail
2026-03-13,LED Monitor,15,201.9,116.45,18,East,Retail
2026-03-13,Laptop Stand,35,35.78,21.72,115,South,Retail
2026-03-13,Mechanical Keyboard,19,92.13,57.45,80,North,Wholesale
2026-03-13,Webcam,20,59.69,31.42,37,East,Wholesale
2026-03-14,Smart Speaker,31,76.11,43.04,66,South,Online
2026-03-14,Wireless Headphones,28,93.43,53.5,78,South,Online
2026-03-14,Office Chair,16,160.57,83.79,35,West,Wholesale
2026-03-14,Gaming Mouse,34,40.18,21.71,154,West,Online
2026-03-14,LED Monitor,17,200.99,122.43,43,South,Retail
2026-03-14,Laptop Stand,24,37.36,21.59,68,West,Wholesale
2026-03-14,Mechanical Keyboard,32,96.25,55.05,138,South,Online
2026-03-14,Webcam,23,56.98,32.02,8,South,Wholesale
2026-03-15,Smart Speaker,22,69.34,42.72,55,North,Wholesale
2026-03-15,Wireless Headphones,21,90.53,53.87,86,East,Online
2026-03-15,Office Chair,21,148.47,82.9,58,South,Wholesale
2026-03-15,Gaming Mouse,27,43.66,26.12,126,North,Retail
2026-03-15,LED Monitor,16,196.25,113.36,76,West,Online
2026-03-15,Laptop Stand,22,36.99,19.59,68,West,Wholesale
2026-03-15,Mechanical Keyboard,20,102.47,54.91,45,East,Wholesale
2026-03-15,Webcam,17,58.32,36.33,76,East,Wholesale
2026-03-16,Smart Speaker,22,75.37,45.15,70,East,Wholesale
2026-03-16,Wireless Headphones,33,88.71,49.84,125,West,Wholesale
2026-03-16,Office Chair,9,150.52,85.13,42,East,Retail
2026-03-16,Gaming Mouse,57,38.39,22.62,112,North,Wholesale
2026-03-16,LED Monitor,21,199.04,113.29,59,North,Retail
2026-03-16,Laptop Stand,30,36.24,20.38,198,South,Wholesale
2026-03-16,Mechanical Keyboard,29,94.29,55.22,84,West,Online
2026-03-16,Webcam,18,56.51,31.76,31,North,Wholesale
2026-03-17,Smart Speaker,30,74.34,40.48,38,South,Wholesale
2026-03-17,Wireless Headphones,24,89.95,55.82,71,South,Online
2026-03-17,Office Chair,15,151.58,88.78,33,East,Retail
2026-03-17,Gaming Mouse,27,42.09,25.76,152,East,Online
2026-03-17,LED Monitor,18,203.9,111.52,81,West,Wholesale
2026-03-17,Laptop Stand,32,38.09,21.41,84,West,Wholesale
2026-03-17,Mechanical Keyboard,27,96.91,56.28,63,East,Online
2026-03-17,Webcam,23,57.68,31.46,7,North,Retail
2026-03-18,Smart Speaker,18,71.84,40.75,69,West,Retail
2026-03-18,Wireless Headphones,46,85.07,52.43,92,South,Wholesale
2026-03-18,Office Chair,18,152.54,84.78,91,East,Retail
2026-03-18,Gaming Mouse,37,42.28,26.31,94,West,Wholesale
2026-03-18,LED Monitor,23,181.59,97.4,69,South,Online
2026-03-18,Laptop Stand,33,35.43,19.28,50,North,Wholesale
2026-03-18,Mechanical Keyboard,17,99.51,60.92,70,East,Online
2026-03-18,Webcam,24,57.01,30.47,125,South,Retail
2026-03-19,Smart Speaker,17,74.74,43.2,122,North,Online
2026-03-19,Wireless Headphones,29,90.04,52.76,106,West,Retail
2026-03-19,Office Chair,16,152.74,92.4,40,East,Wholesale
2026-03-19,Gaming Mouse,42,44.04,24.65,238,West,Wholesale
2026-03-19,LED Monitor,17,201.74,119.68,62,North,Online
2026-03-19,Laptop Stand,30,38.6,22.33,53,East,Retail
2026-03-19,Mechanical Keyboard,29,97.63,57.23,48,North,Wholesale
2026-03-19,Webcam,28,58.06,36.83,90,East,Online
2026-03-20,Smart Speaker,24,74.35,45.0,54,North,Online
2026-03-20,Wireless Headphones,37,91.55,53.01,99,East,Online
2026-03-20,Office Chair,17,159.07,93.88,27,West,Online
2026-03-20,Gaming Mouse,38,43.22,25.98,72,South,Online
2026-03-20,LED Monitor,14,188.36,109.71,92,North,Online
2026-03-20,Laptop Stand,37,35.79,20.79,44,South,Retail
2026-03-20,Mechanical Keyboard,19,90.81,49.47,78,North,Wholesale
2026-03-20,Webcam,18,58.83,31.39,62,North,Retail
2026-03-21,Smart Speaker,25,75.34,43.58,46,South,Retail
2026-03-21,Wireless Headphones,37,89.85,51.82,110,South,Wholesale
2026-03-21,Office Chair,15,153.66,87.21,64,East,Retail
2026-03-21,Gaming Mouse,36,41.3,21.59,55,East,Wholesale
2026-03-21,LED Monitor,18,203.13,122.74,15,South,Retail
2026-03-21,Laptop Stand,30,36.28,21.59,7,East,Wholesale
2026-03-21,Mechanical Keyboard,30,95.06,61.47,29,North,Retail
2026-03-21,Webcam,17,59.75,34.13,61,North,Retail
2026-03-22,Smart Speaker,19,76.07,43.51,72,West,Online
2026-03-22,Wireless Headphones,27,92.94,55.84,125,South,Retail
2026-03-22,Office Chair,19,156.56,87.7,62,East,Online
2026-03-22,Gaming Mouse,38,41.41,24.37,170,West,Wholesale
2026-03-22,LED Monitor,13,193.64,108.39,35,West,Retail
2026-03-22,Laptop Stand,36,34.9,19.4,7,South,Online
2026-03-22,Mechanical Keyboard,24,94.82,54.15,94,South,Wholesale
2026-03-22,Webcam,12,55.38,29.89,66,East,Retail
2026-03-23,Smart Speaker,29,69.77,41.76,50,West,Online
2026-03-23,Wireless Headphones,39,94.3,56.96,110,West,Retail
2026-03-23,Office Chair,13,150.66,90.17,81,East,Retail
2026-03-23,Gaming Mouse,31,39.82,23.39,172,West,Online
2026-03-23,LED Monitor,24,200.88,117.05,93,West,Online
2026-03-23,Laptop Stand,26,38.16,20.9,84,East,Online
2026-03-23,Mechanical Keyboard,26,99.86,62.49,95,East,Retail
2026-03-23,Webcam,17,57.68,37.62,119,East,Online
2026-03-24,Smart Speaker,24,74.35,44.05,118,North,Online
2026-03-24,Wireless Headphones,33,92.49,55.44,97,East,Online
2026-03-24,Office Chair,19,158.28,93.65,26,North,Retail
2026-03-24,Gaming Mouse,39,40.32,21.81,151,West,Wholesale
2026-03-24,LED Monitor,18,201.21,120.73,65,West,Retail
2026-03-24,Laptop Stand,35,37.06,22.13,55,South,Retail
2026-03-24,Mechanical Keyboard,27,99.12,60.58,104,North,Wholesale
2026-03-24,Webcam,18,57.97,33.61,99,East,Online
2026-03-25,Smart Speaker,23,79.32,49.7,44,East,Wholesale
2026-03-25,Wireless Headphones,26,85.51,48.48,85,West,Retail
2026-03-25,Office Chair,18,155.58,93.11,40,West,Online
2026-03-25,Gaming Mouse,39,39.96,23.76,122,South,Wholesale
2026-03-25,LED Monitor,19,195.23,111.8,113,South,Wholesale
2026-03-25,Laptop Stand,15,36.62,22.29,82,North,Wholesale
2026-03-25,Mechanical Keyboard,36,91.39,53.37,159,West,Wholesale
2026-03-25,Webcam,21,57.09,34.91,103,West,Online
2026-03-26,Smart Speaker,24,69.55,43.31,60,South,Wholesale
2026-03-26,Wireless Headphones,37,89.62,54.68,123,North,Wholesale
2026-03-26,Office Chair,17,148.91,85.7,72,East,Retail
2026-03-26,Gaming Mouse,32,40.71,23.8,186,West,Wholesale
2026-03-26,LED Monitor,12,202.49,114.76,74,East,Wholesale
2026-03-26,Laptop Stand,24,35.91,20.35,101,North,Retail
2026-03-26,Mechanical Keyboard,21,98.46,60.38,102,North,Wholesale
2026-03-26,Webcam,18,56.61,34.35,39,North,Wholesale
2026-03-27,Smart Speaker,25,77.21,47.24,85,North,Wholesale
2026-03-27,Wireless Headphones,33,89.36,50.83,149,North,Online
2026-03-27,Office Chair,13,161.1,91.48,33,South,Retail
2026-03-27,Gaming Mouse,30,40.92,24.5,55,North,Retail
2026-03-27,LED Monitor,20,193.61,112.2,91,West,Online
2026-03-27,Laptop Stand,35,35.91,21.91,62,North,Wholesale
2026-03-27,Mechanical Keyboard,21,93.26,53.46,28,South,Retail
2026-03-27,Webcam,19,58.48,31.61,80,North,Retail
2026-03-28,Smart Speaker,27,78.93,45.88,55,North,Online
2026-03-28,Wireless Headphones,28,83.58,50.53,78,North,Wholesale
2026-03-28,Office Chair,13,153.85,89.29,44,West,Online
2026-03-28,Gaming Mouse,26,41.78,23.13,162,West,Online
2026-03-28,LED Monitor,17,205.27,127.21,92,East,Online
2026-03-28,Laptop Stand,29,36.34,21.02,83,East,Wholesale
2026-03-28,Mechanical Keyboard,28,99.01,58.04,150,North,Online
2026-03-28,Webcam,13,57.46,33.43,94,North,Online
2026-03-29,Smart Speaker,24,70.17,42.98,68,North,Wholesale
2026-03-29,Wireless Headphones,41,92.33,50.67,84,South,Retail
2026-03-29,Office Chair,20,160.01,83.94,72,West,Online
2026-03-29,Gaming Mouse,42,40.94,24.35,72,North,Wholesale
2026-03-29,LED Monitor,20,188.86,122.98,28,West,Retail
2026-03-29,Laptop Stand,30,37.63,21.46,40,North,Wholesale
2026-03-29,Mechanical Keyboard,20,97.04,56.08,89,South,Retail
2026-03-29,Webcam,22,57.17,31.89,63,South,Retail
2026-03-30,Smart Speaker,24,72.16,43.24,31,North,Online
2026-03-30,Wireless Headphones,37,85.48,52.27,32,West,Retail
2026-03-30,Office Chair,11,155.63,93.67,75,South,Wholesale
2026-03-30,Gaming Mouse,42,40.78,22.62,150,North,Retail
2026-03-30,LED Monitor,15,206.97,108.12,69,South,Online
2026-03-30,Laptop Stand,27,36.04,19.98,104,North,Wholesale
2026-03-30,Mechanical Keyboard,30,101.34,59.16,48,East,Wholesale
2026-03-30,Webcam,27,61.19,37.12,64,East,Wholesale
2026-03-31,Smart Speaker,30,72.4,42.06,35,East,Wholesale
2026-03-31,Wireless Headphones,42,92.36,53.94,0,North,Retail
2026-03-31,Office Chair,16,153.83,89.37,55,South,Wholesale
2026-03-31,Gaming Mouse,38,41.78,23.35,215,North,Wholesale
2026-03-31,LED Monitor,12,210.36,116.67,87,West,Online
2026-03-31,Laptop Stand,33,35.94,21.92,81,West,Wholesale
2026-03-31,Mechanical Keyboard,28,94.71,49.45,59,West,Online
2026-03-31,Webcam,14,58.49,33.5,122,West,Retail
2026-04-01,Smart Speaker,25,75.78,43.54,48,West,Retail
2026-04-01,Wireless Headphones,31,88.03,53.52,119,East,Retail
2026-04-01,Office Chair,17,160.21,99.19,43,West,Wholesale
2026-04-01,Gaming Mouse,29,38.69,24.56,98,West,Wholesale
2026-04-01,LED Monitor,16,189.19,105.68,81,North,Online
2026-04-01,Laptop Stand,28,35.06,21.56,129,East,Retail
2026-04-01,Mechanical Keyboard,31,95.18,54.24,81,West,Online
2026-04-01,Webcam,18,59.02,38.65,72,South,Retail
2026-04-02,Smart Speaker,23,75.24,40.0,130,West,Online
2026-04-02,Wireless Headphones,46,86.99,50.54,71,South,Wholesale
2026-04-02,Office Chair,16,156.24,85.8,37,West,Wholesale
2026-04-02,Gaming Mouse,34,38.11,21.93,240,North,Wholesale
2026-04-02,LED Monitor,18,197.65,118.67,10,East,Online
2026-04-02,Laptop Stand,31,38.01,21.54,153,South,Wholesale
2026-04-02,Mechanical Keyboard,10,98.5,58.73,108,North,Retail
2026-04-02,Webcam,22,57.47,32.95,50,West,Retail
2026-04-03,Smart Speaker,15,70.85,40.75,0,South,Retail
2026-04-03,Wireless Headphones,28,88.6,50.56,0,South,Online
2026-04-03,Office Chair,11,150.56,81.63,73,West,Wholesale
2026-04-03,Gaming Mouse,32,41.2,24.12,44,West,Wholesale
2026-04-03,LED Monitor,17,201.6,119.87,41,East,Retail
2026-04-03,Laptop Stand,26,34.17,19.9,73,West,Wholesale
2026-04-03,Mechanical Keyboard,19,99.99,56.63,159,North,Retail
2026-04-03,Webcam,21,58.08,34.28,92,East,Wholesale
2026-04-04,Smart Speaker,14,76.22,45.34,67,West,Wholesale
2026-04-04,Wireless Headphones,38,91.82,51.76,39,West,Wholesale
2026-04-04,Office Chair,18,143.99,88.21,38,West,Online
2026-04-04,Gaming Mouse,37,43.34,24.68,51,North,Wholesale
2026-04-04,LED Monitor,16,206.04,110.15,65,East,Online
2026-04-04,Laptop Stand,31,37.88,21.05,100,East,Wholesale
2026-04-04,Mechanical Keyboard,18,94.06,55.71,130,West,Online
2026-04-04,Webcam,18,58.62,35.66,79,West,Online
2026-04-05,Smart Speaker,22,73.71,42.29,56,East,Wholesale
2026-04-05,Wireless Headphones,27,85.46,51.78,110,South,Retail
2026-04-05,Office Chair,15,152.74,85.72,45,West,Online
2026-04-05,Gaming Mouse,33,39.84,22.22,104,East,Online
2026-04-05,LED Monitor,13,199.84,117.23,43,West,Retail
2026-04-05,Laptop Stand,23,36.18,22.21,127,North,Retail
2026-04-05,Mechanical Keyboard,23,88.63,51.7,95,North,Online
2026-04-05,Webcam,13,55.79,32.6,14,West,Wholesale
2026-04-06,Smart Speaker,26,70.68,41.28,30,East,Online
2026-04-06,Wireless Headphones,32,87.01,47.23,111,North,Retail
2026-04-06,Office Chair,13,152.61,85.07,81,West,Wholesale
2026-04-06,Gaming Mouse,45,41.45,23.95,92,South,Online
2026-04-06,LED Monitor,17,205.33,125.86,31,East,Wholesale
2026-04-06,Laptop Stand,26,36.07,22.57,59,South,Wholesale
2026-04-06,Mechanical Keyboard,28,95.35,56.35,87,West,Retail
2026-04-06,Webcam,18,55.88,31.95,102,North,Retail
2026-04-07,Smart Speaker,18,73.29,43.02,100,North,Wholesale
2026-04-07,Wireless Headphones,25,88.82,53.03,110,South,Wholesale
2026-04-07,Office Chair,21,154.46,90.48,34,East,Online
2026-04-07,Gaming Mouse,42,42.46,23.16,174,East,Wholesale
2026-04-07,LED Monitor,24,198.26,114.55,56,West,Wholesale
2026-04-07,Laptop Stand,27,34.51,19.63,68,West,Wholesale
2026-04-07,Mechanical Keyboard,20,94.11,55.12,131,West,Wholesale
2026-04-07,Webcam,28,58.7,33.69,92,East,Wholesale
2026-04-08,Smart Speaker,17,76.53,44.87,109,South,Retail
2026-04-08,Wireless Headphones,41,91.09,52.75,110,East,Wholesale
2026-04-08,Office Chair,14,152.91,90.21,40,South,Retail
2026-04-08,Gaming Mouse,41,43.23,26.46,146,East,Retail
2026-04-08,LED Monitor,24,198.55,102.54,96,North,Wholesale
2026-04-08,Laptop Stand,24,34.61,22.65,110,North,Retail
2026-04-08,Mechanical Keyboard,24,96.0,57.24,94,North,Online
2026-04-08,Webcam,23,56.76,34.7,68,East,Wholesale
2026-04-09,Smart Speaker,27,74.99,42.43,97,West,Wholesale
2026-04-09,Wireless Headphones,39,91.21,52.32,20,East,Retail
2026-04-09,Office Chair,17,155.28,76.04,63,East,Wholesale
2026-04-09,Gaming Mouse,42,44.5,25.47,136,South,Retail
2026-04-09,LED Monitor,22,198.72,112.18,34,South,Online
2026-04-09,Laptop Stand,31,37.05,21.93,129,West,Retail
2026-04-09,Mechanical Keyboard,27,97.7,60.45,181,East,Wholesale
2026-04-09,Webcam,18,55.57,30.72,41,South,Retail
2026-04-10,Smart Speaker,20,75.86,44.17,60,East,Wholesale
2026-04-10,Wireless Headphones,36,90.59,52.51,0,North,Wholesale
2026-04-10,Office Chair,16,154.85,90.7,60,North,Online
2026-04-10,Gaming Mouse,39,40.76,22.15,130,West,Wholesale
2026-04-10,LED Monitor,20,198.91,113.43,62,North,Online
2026-04-10,Laptop Stand,30,39.28,21.7,209,West,Online
2026-04-10,Mechanical Keyboard,27,91.99,54.2,111,West,Online
2026-04-10,Webcam,23,57.14,29.63,78,East,Retail
2026-04-11,Smart Speaker,20,72.94,43.19,40,West,Online
2026-04-11,Wireless Headphones,35,95.42,59.36,94,West,Online
2026-04-11,Office Chair,13,152.47,92.42,37,East,Retail
2026-04-11,Gaming Mouse,28,44.01,25.1,154,East,Retail
2026-04-11,LED Monitor,15,207.2,116.28,14,South,Online
2026-04-11,Laptop Stand,30,36.96,20.59,56,West,Wholesale
2026-04-11,Mechanical Keyboard,30,95.77,57.14,103,East,Retail
2026-04-11,Webcam,15,56.64,31.99,81,East,Retail
2026-04-12,Smart Speaker,23,74.32,43.11,70,East,Online
2026-04-12,Wireless Headphones,24,88.54,48.13,98,South,Wholesale
2026-04-12,Office Chair,17,154.97,87.82,39,North,Wholesale
2026-04-12,Gaming Mouse,24,41.08,23.87,73,West,Wholesale
2026-04-12,LED Monitor,18,199.77,116.57,52,South,Wholesale
2026-04-12,Laptop Stand,28,33.78,18.91,100,North,Online
2026-04-12,Mechanical Keyboard,35,94.56,52.39,92,East,Wholesale
2026-04-12,Webcam,25,55.9,32.19,82,East,Wholesale
2026-04-13,Smart Speaker,26,72.84,43.52,101,South,Wholesale
2026-04-13,Wireless Headphones,38,92.09,51.36,134,South,Online
2026-04-13,Office Chair,18,163.55,94.81,54,South,Wholesale
2026-04-13,Gaming Mouse,43,43.5,27.0,61,South,Online
2026-04-13,LED Monitor,23,193.49,118.35,71,West,Wholesale
2026-04-13,Laptop Stand,31,35.03,18.56,100,East,Wholesale
2026-04-13,Mechanical Keyboard,32,96.61,58.29,96,North,Retail
2026-04-13,Webcam,17,58.4,33.63,81,West,Retail
2026-04-14,Smart Speaker,22,73.12,46.03,15,North,Wholesale
2026-04-14,Wireless Headphones,40,90.8,58.03,142,East,Retail
2026-04-14,Office Chair,15,157.18,94.38,49,East,Retail
2026-04-14,Gaming Mouse,30,42.27,22.64,90,North,Online
2026-04-14,LED Monitor,23,206.0,119.97,114,South,Retail
2026-04-14,Laptop Stand,32,35.86,20.42,114,South,Wholesale
2026-04-14,Mechanical Keyboard,30,98.09,56.22,124,North,Retail
2026-04-14,Webcam,22,56.02,32.04,132,North,Online
2026-04-15,Smart Speaker,27,72.82,37.4,94,North,Wholesale
2026-04-15,Wireless Headphones,35,92.08,54.05,115,West,Online
2026-04-15,Office Chair,18,153.97,80.07,69,East,Wholesale
2026-04-15,Gaming Mouse,49,45.19,27.26,144,North,Wholesale
2026-04-15,LED Monitor,17,186.41,105.45,99,South,Retail
2026-04-15,Laptop Stand,33,36.72,21.57,37,North,Wholesale
2026-04-15,Mechanical Keyboard,25,101.72,62.47,68,South,Retail
2026-04-15,Webcam,23,54.61,31.55,117,South,Retail
2026-04-16,Smart Speaker,23,70.48,38.34,44,East,Online
2026-04-16,Wireless Headphones,28,94.41,54.66,132,North,Wholesale
2026-04-16,Office Chair,12,150.49,90.74,34,South,Wholesale
2026-04-16,Gaming Mouse,48,39.86,22.69,102,South,Wholesale
2026-04-16,LED Monitor,17,194.59,112.77,65,North,Wholesale
2026-04-16,Laptop Stand,29,37.41,21.03,38,South,Retail
2026-04-16,Mechanical Keyboard,34,97.55,59.1,135,West,Wholesale
2026-04-16,Webcam,24,60.78,33.83,58,South,Wholesale
2026-04-17,Smart Speaker,26,75.32,45.7,25,East,Online
2026-04-17,Wireless Headphones,24,90.3,51.37,95,East,Online
2026-04-17,Office Chair,10,159.8,84.24,30,East,Online
2026-04-17,Gaming Mouse,29,42.3,26.1,28,South,Wholesale
2026-04-17,LED Monitor,13,193.8,112.82,77,South,Wholesale
2026-04-17,Laptop Stand,30,34.77,18.9,86,East,Wholesale
2026-04-17,Mechanical Keyboard,24,92.33,53.27,50,South,Wholesale
2026-04-17,Webcam,24,60.05,34.79,92,East,Wholesale
2026-04-18,Smart Speaker,28,71.34,37.03,107,South,Online
2026-04-18,Wireless Headphones,29,85.79,55.84,161,North,Wholesale
2026-04-18,Office Chair,14,160.32,92.73,66,East,Retail
2026-04-18,Gaming Mouse,43,41.32,23.54,79,North,Retail
2026-04-18,LED Monitor,16,201.38,113.89,74,North,Wholesale
2026-04-18,Laptop Stand,27,38.8,23.82,160,West,Retail
2026-04-18,Mechanical Keyboard,17,93.63,52.61,40,East,Retail
2026-04-18,Webcam,23,54.22,32.96,117,East,Retail
2026-04-19,Smart Speaker,23,72.97,44.13,29,East,Online
2026-04-19,Wireless Headphones,35,88.85,47.19,140,North,Online
2026-04-19,Office Chair,14,158.16,92.3,96,East,Online
2026-04-19,Gaming Mouse,33,42.89,25.15,105,North,Retail
2026-04-19,LED Monitor,17,199.48,112.67,6,North,Wholesale
2026-04-19,Laptop Stand,24,36.18,20.16,53,West,Wholesale
2026-04-19,Mechanical Keyboard,28,100.0,58.08,55,East,Retail
2026-04-19,Webcam,22,56.63,30.95,59,East,Wholesale
2026-04-20,Smart Speaker,17,70.42,41.55,48,West,Online
2026-04-20,Wireless Headphones,32,92.26,51.21,103,East,Retail
2026-04-20,Office Chair,13,161.12,85.4,28,South,Wholesale
2026-04-20,Gaming Mouse,31,41.77,25.27,101,East,Retail
2026-04-20,LED Monitor,14,189.59,111.73,82,North,Online
2026-04-20,Laptop Stand,34,34.8,19.78,73,East,Wholesale
2026-04-20,Mechanical Keyboard,26,89.96,54.75,145,South,Online
2026-04-20,Webcam,17,59.75,38.18,87,North,Retail
2026-04-21,Smart Speaker,28,75.05,41.38,118,South,Retail
2026-04-21,Wireless Headphones,40,85.69,50.73,57,East,Retail
2026-04-21,Office Chair,20,147.26,79.36,71,East,Retail
2026-04-21,Gaming Mouse,46,40.81,23.73,151,West,Retail
2026-04-21,LED Monitor,13,217.56,127.57,23,East,Online
2026-04-21,Laptop Stand,32,37.25,22.64,81,West,Retail
2026-04-21,Mechanical Keyboard,29,90.48,55.78,54,South,Online
2026-04-21,Webcam,19,57.0,31.69,87,North,Retail
2026-04-22,Smart Speaker,28,72.46,41.52,76,South,Retail
2026-04-22,Wireless Headphones,27,91.19,52.15,125,North,Online
2026-04-22,Office Chair,18,152.77,84.99,59,West,Online
2026-04-22,Gaming Mouse,48,42.1,22.68,84,East,Retail
2026-04-22,LED Monitor,24,203.36,117.58,70,West,Online
2026-04-22,Laptop Stand,35,36.65,22.03,83,South,Wholesale
2026-04-22,Mechanical Keyboard,31,101.21,62.06,144,South,Wholesale
2026-04-22,Webcam,18,56.21,34.93,8,North,Wholesale
2026-04-23,Smart Speaker,20,78.98,45.64,96,East,Retail
2026-04-23,Wireless Headphones,30,87.92,49.16,51,South,Retail
2026-04-23,Office Chair,14,148.22,85.03,58,East,Retail
2026-04-23,Gaming Mouse,36,44.07,23.68,213,East,Retail
2026-04-23,LED Monitor,20,206.86,129.81,73,East,Retail
2026-04-23,Laptop Stand,25,35.28,22.46,72,West,Online
2026-04-23,Mechanical Keyboard,21,92.11,53.5,68,West,Wholesale
2026-04-23,Webcam,15,57.85,36.24,38,West,Wholesale
2026-04-24,Smart Speaker,8,71.92,37.59,107,South,Retail
2026-04-24,Wireless Headphones,24,89.9,55.38,147,South,Wholesale
2026-04-24,Office Chair,9,150.13,90.53,89,South,Wholesale
2026-04-24,Gaming Mouse,31,45.53,26.96,45,East,Wholesale
2026-04-24,LED Monitor,22,197.51,119.26,14,South,Wholesale
2026-04-24,Laptop Stand,24,35.64,21.03,107,North,Wholesale
2026-04-24,Mechanical Keyboard,21,94.94,53.04,113,West,Retail
2026-04-24,Webcam,18,62.19,34.75,89,South,Wholesale
2026-04-25,Smart Speaker,16,75.5,37.62,90,South,Online
2026-04-25,Wireless Headphones,31,91.35,56.05,123,North,Retail
2026-04-25,Office Chair,13,154.6,84.49,39,North,Online
2026-04-25,Gaming Mouse,29,39.44,21.36,0,South,Online
2026-04-25,LED Monitor,19,179.41,105.33,51,South,Wholesale
2026-04-25,Laptop Stand,24,37.32,20.55,82,South,Retail
2026-04-25,Mechanical Keyboard,20,99.39,58.85,64,West,Online
2026-04-25,Webcam,22,54.58,31.02,124,South,Online
2026-04-26,Smart Speaker,22,77.19,46.28,90,East,Wholesale
2026-04-26,Wireless Headphones,29,86.53,51.32,71,North,Wholesale
2026-04-26,Office Chair,18,152.93,96.53,49,North,Retail
2026-04-26,Gaming Mouse,23,45.12,26.16,0,South,Wholesale
2026-04-26,LED Monitor,18,191.55,116.45,0,West,Retail
2026-04-26,Laptop Stand,25,37.07,23.99,71,North,Retail
2026-04-26,Mechanical Keyboard,36,96.02,57.04,31,West,Retail
2026-04-26,Webcam,17,58.55,34.38,61,North,Online
2026-04-27,Smart Speaker,24,78.55,50.93,64,South,Wholesale
2026-04-27,Wireless Headphones,26,97.37,56.85,141,East,Retail
2026-04-27,Office Chair,21,153.66,84.02,86,East,Retail
2026-04-27,Gaming Mouse,39,44.26,26.35,188,West,Wholesale
2026-04-27,LED Monitor,22,201.65,114.99,52,West,Wholesale
2026-04-27,Laptop Stand,29,35.43,21.01,101,North,Online
2026-04-27,Mechanical Keyboard,26,94.1,53.78,17,West,Retail
2026-04-27,Webcam,17,58.2,32.51,2,West,Wholesale
