date,product,demand_units,unit_price,unit_cost,stock_on_hand,region,channel,revenue,total_cost,profit,month_start,year,month,month_name,day_of_week,week_of_year
2026-02-02,LED Monitor,19,205.19,117.37,29,South,Online,3898.61,2230.03,1668.58,2026-02-01,2026,2,Feb,Monday,6
2026-02-02,Laptop Stand,29,36.4,22.7,108,West,Retail,1055.6,658.3,397.29999999999995,2026-02-01,2026,2,Feb,Monday,6
2026-02-02,Mechanical Keyboard,19,94.34,58.13,95,West,Wholesale,1792.46,1104.47,687.99,2026-02-01,2026,2,Feb,Monday,6
2026-02-02,Webcam,25,57.68,35.16,63,East,Online,1442.0,878.9999999999999,563.0000000000001,2026-02-01,2026,2,Feb,Monday,6
2026-02-03,Webcam,19,57.06,33.8,90,South,Online,1084.14,642.1999999999999,441.94000000000017,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,Mechanical Keyboard,24,94.91,57.4,89,South,Online,2277.84,1377.6,900.2400000000002,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,Laptop Stand,23,36.04,18.69,131,West,Retail,828.92,429.87,399.04999999999995,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,LED Monitor,16,182.53,101.99,3,South,Wholesale,2920.48,1631.84,1288.64,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,Smart Speaker,26,74.12,42.59,68,East,Online,1927.1200000000001,1107.3400000000001,819.78,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,Office Chair,15,155.04,98.01,60,South,Online,2325.6,1470.15,855.4499999999998,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,Wireless Headphones,23,89.96,50.74,68,West,Online,2069.08,1167.02,902.06,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-03,Gaming Mouse,32,43.15,24.53,79,South,Online,1380.8,784.96,595.8399999999999,2026-02-01,2026,2,Feb,Tuesday,6
2026-02-04,Laptop Stand,29,36.43,21.29,0,West,Online,1056.47,617.41,439.06000000000006,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,Webcam,25,60.34,35.5,124,West,Online,1508.5,887.5,621.0,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,Mechanical Keyboard,25,98.9,59.51,86,East,Online,2472.5,1487.75,984.75,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,LED Monitor,19,195.96,120.51,28,North,Wholesale,3723.2400000000002,2289.69,1433.5500000000002,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,Smart Speaker,24,74.6,43.19,83,South,Online,1790.3999999999999,1036.56,753.8399999999999,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,Office Chair,15,159.78,90.15,50,West,Wholesale,2396.7,1352.25,1044.4499999999998,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,Wireless Headphones,29,87.86,49.8,110,South,Wholesale,2547.94,1444.1999999999998,1103.7400000000002,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-04,Gaming Mouse,38,38.71,20.81,96,West,Wholesale,1470.98,790.78,680.2,2026-02-01,2026,2,Feb,Wednesday,6
2026-02-05,Smart Speaker,17,73.97,42.07,0,South,Retail,1257.49,715.19,542.3,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,Wireless Headphones,31,88.82,49.45,91,West,Retail,2753.4199999999996,1532.95,1220.4699999999996,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,Office Chair,16,151.52,91.85,22,South,Wholesale,2424.32,1469.6,954.7200000000003,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,Gaming Mouse,45,40.49,22.68,43,West,Wholesale,1822.0500000000002,1020.6,801.4500000000002,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,LED Monitor,19,202.9,117.57,47,East,Retail,3855.1,2233.83,1621.27,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,Laptop Stand,23,34.05,20.5,113,North,Online,783.15,471.5,311.65,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,Mechanical Keyboard,27,98.94,57.69,123,East,Retail,2671.38,1557.6299999999999,1113.7500000000002,2026-02-01,2026,2,Feb,Thursday,6
2026-02-05,Webcam,18,57.05,34.2,19,North,Online,1026.8999999999999,615.6,411.29999999999984,2026-02-01,2026,2,Feb,Thursday,6
2026-02-06,Laptop Stand,31,37.64,19.85,0,East,Online,1166.84,615.35,551.4899999999999,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,Webcam,17,59.94,34.14,63,South,Online,1018.98,580.38,438.6,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,Mechanical Keyboard,28,96.86,57.32,100,North,Online,2712.08,1604.96,1107.12,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,LED Monitor,19,190.93,109.76,81,North,Retail,3627.67,2085.44,1542.23,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,Gaming Mouse,46,42.62,25.87,139,South,Retail,1960.52,1190.02,770.5,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,Office Chair,18,147.94,84.6,35,South,Wholesale,2662.92,1522.8,1140.1200000000001,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,Wireless Headphones,33,86.77,45.13,12,West,Online,2863.41,1489.2900000000002,1374.1199999999997,2026-02-01,2026,2,Feb,Friday,6
2026-02-06,Smart Speaker,23,78.53,45.45,47,South,Retail,1806.19,1045.3500000000001,760.8399999999999,2026-02-01,2026,2,Feb,Friday,6
2026-02-07,Smart Speaker,17,72.08,46.64,35,West,Retail,1225.36,792.88,432.4799999999999,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,Wireless Headphones,30,88.83,53.31,94,North,Wholesale,2664.9,1599.3000000000002,1065.6,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,Office Chair,14,152.04,96.12,48,North,Online,2128.56,1345.68,782.8799999999999,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,Gaming Mouse,33,40.64,23.89,85,South,Retail,1341.1200000000001,788.37,552.7500000000001,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,LED Monitor,14,214.87,125.21,40,South,Wholesale,3008.1800000000003,1752.9399999999998,1255.2400000000005,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,Laptop Stand,27,35.2,19.26,73,South,Online,950.4000000000001,520.0200000000001,430.38,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,Mechanical Keyboard,20,93.01,52.85,53,North,Wholesale,1860.2,1057.0,803.2,2026-02-01,2026,2,Feb,Saturday,6
2026-02-07,Webcam,19,62.52,38.76,103,East,Online,1187.88,736.4399999999999,451.44000000000017,2026-02-01,2026,2,Feb,Saturday,6
2026-02-08,Mechanical Keyboard,24,95.27,54.99,28,West,Online,2286.48,1319.76,966.72,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,Laptop Stand,23,34.67,20.36,0,West,Retail,797.4100000000001,468.28,329.1300000000001,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,LED Monitor,18,212.21,126.1,81,North,Online,3819.78,2269.7999999999997,1549.9800000000005,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,Webcam,17,56.03,33.41,58,North,Online,952.51,567.9699999999999,384.5400000000001,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,Office Chair,14,157.55,87.83,46,East,Retail,2205.7000000000003,1229.62,976.0800000000004,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,Wireless Headphones,31,90.51,47.69,78,East,Wholesale,2805.81,1478.3899999999999,1327.42,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,Smart Speaker,27,74.59,45.47,75,South,Wholesale,2013.93,1227.69,786.24,2026-02-01,2026,2,Feb,Sunday,6
2026-02-08,Gaming Mouse,45,41.7,23.34,138,West,Wholesale,1876.5000000000002,1050.3,826.2000000000003,2026-02-01,2026,2,Feb,Sunday,6
2026-02-09,Mechanical Keyboard,23,90.2,54.64,109,South,Online,2074.6,1256.72,817.8799999999999,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,Laptop Stand,27,36.01,22.11,47,West,Online,972.27,596.97,375.29999999999995,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,LED Monitor,17,208.65,131.25,68,East,Online,3547.05,2231.25,1315.8000000000002,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,Webcam,23,54.79,31.82,55,North,Retail,1260.17,731.86,528.3100000000001,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,Office Chair,13,148.82,90.36,75,East,Retail,1934.6599999999999,1174.68,759.9799999999998,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,Wireless Headphones,33,89.09,52.75,94,East,Online,2939.9700000000003,1740.75,1199.2200000000003,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,Smart Speaker,20,73.99,45.9,80,West,Online,1479.8,918.0,561.8,2026-02-01,2026,2,Feb,Monday,7
2026-02-09,Gaming Mouse,35,41.34,25.07,114,East,Online,1446.9,877.45,569.45,2026-02-01,2026,2,Feb,Monday,7
2026-02-10,Smart Speaker,23,73.8,41.95,66,North,Wholesale,1697.3999999999999,964.85,732.5499999999998,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,Wireless Headphones,27,96.03,53.87,103,East,Wholesale,2592.81,1454.49,1138.32,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,Office Chair,14,162.5,96.91,42,East,Online,2275.0,1356.74,918.26,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,Gaming Mouse,29,41.17,24.57,149,West,Online,1193.93,712.53,481.4000000000001,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,LED Monitor,19,196.26,120.49,64,East,Retail,3728.9399999999996,2289.31,1439.6299999999997,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,Laptop Stand,23,37.91,21.17,96,West,Online,871.93,486.91,385.0199999999999,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,Mechanical Keyboard,28,93.45,51.35,145,North,Wholesale,2616.6,1437.8,1178.8,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-10,Webcam,18,58.76,33.69,78,North,Wholesale,1057.68,606.42,451.2600000000001,2026-02-01,2026,2,Feb,Tuesday,7
2026-02-11,Laptop Stand,35,36.76,22.08,62,West,Retail,1286.6,772.8,513.8,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,Mechanical Keyboard,25,93.31,52.51,136,East,Wholesale,2332.75,1312.75,1020.0,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,LED Monitor,24,199.79,117.79,43,East,Retail,4794.96,2826.96,1968.0,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,Webcam,18,63.88,38.85,41,East,Online,1149.8400000000001,699.3000000000001,450.5400000000001,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,Office Chair,12,151.57,80.81,58,West,Online,1818.84,969.72,849.1199999999999,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,Smart Speaker,22,75.76,45.49,52,North,Wholesale,1666.72,1000.7800000000001,665.9399999999999,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,Gaming Mouse,39,42.79,26.06,123,South,Wholesale,1668.81,1016.3399999999999,652.47,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-11,Wireless Headphones,32,84.91,52.52,101,North,Online,2717.12,1680.64,1036.4799999999998,2026-02-01,2026,2,Feb,Wednesday,7
2026-02-12,Webcam,21,57.32,33.51,88,North,Retail,1203.72,703.7099999999999,500.0100000000001,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,Smart Speaker,16,74.25,44.69,117,North,Online,1188.0,715.04,472.96000000000004,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,Wireless Headphones,23,88.63,58.82,129,West,Retail,2038.4899999999998,1352.86,685.6299999999999,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,Office Chair,11,143.5,83.4,43,West,Wholesale,1578.5,917.4000000000001,661.0999999999999,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,Gaming Mouse,33,40.9,22.52,176,South,Wholesale,1349.7,743.16,606.5400000000001,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,LED Monitor,18,197.73,118.87,34,East,Wholesale,3559.14,2139.66,1419.48,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,Laptop Stand,25,35.8,22.53,45,West,Retail,894.9999999999999,563.25,331.7499999999999,2026-02-01,2026,2,Feb,Thursday,7
2026-02-12,Mechanical Keyboard,30,97.04,55.94,152,South,Online,2911.2000000000003,1678.1999999999998,1233.0000000000005,2026-02-01,2026,2,Feb,Thursday,7
2026-02-13,Webcam,17,58.72,33.84,58,North,Online,998.24,575.2800000000001,422.9599999999999,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,Mechanical Keyboard,16,89.39,53.83,57,West,Retail,1430.24,861.28,568.96,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,Laptop Stand,24,34.92,20.2,64,South,Online,838.08,484.79999999999995,353.2800000000001,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,LED Monitor,14,200.4,100.44,5,North,Online,2805.6,1406.1599999999999,1399.44,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,Wireless Headphones,33,86.05,48.53,72,North,Retail,2839.65,1601.49,1238.16,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,Office Chair,17,146.18,89.6,51,East,Online,2485.06,1523.1999999999998,961.8600000000001,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,Smart Speaker,13,75.33,41.25,87,South,Retail,979.29,536.25,443.03999999999996,2026-02-01,2026,2,Feb,Friday,7
2026-02-13,Gaming Mouse,35,42.47,24.12,114,East,Online,1486.45,844.2,642.25,2026-02-01,2026,2,Feb,Friday,7
2026-02-14,LED Monitor,16,190.13,105.63,58,East,Wholesale,3042.08,1690.08,1352.0,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Mechanical Keyboard,15,99.43,57.19,87,West,Online,1491.45,857.8499999999999,633.6000000000001,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Laptop Stand,31,35.58,21.17,12,West,Retail,1102.98,656.2700000000001,446.7099999999999,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Webcam,20,57.31,32.89,52,South,Online,1146.2,657.8,488.4000000000001,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Gaming Mouse,31,40.61,24.5,144,East,Retail,1258.91,759.5,499.4100000000001,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Wireless Headphones,24,86.72,48.86,76,East,Online,2081.2799999999997,1172.6399999999999,908.6399999999999,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Smart Speaker,19,70.82,42.7,108,South,Retail,1345.58,811.3000000000001,534.2799999999999,2026-02-01,2026,2,Feb,Saturday,7
2026-02-14,Office Chair,11,146.97,85.46,0,East,Online,1616.67,940.06,676.6100000000001,2026-02-01,2026,2,Feb,Saturday,7
2026-02-15,Mechanical Keyboard,22,100.21,62.05,49,East,Wholesale,2204.62,1365.1,839.52,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,Laptop Stand,21,35.08,20.78,67,South,Online,736.68,436.38,300.29999999999995,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,LED Monitor,21,201.22,120.56,52,West,Retail,4225.62,2531.76,1693.8599999999997,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,Webcam,16,56.18,33.99,80,South,Online,898.88,543.84,355.03999999999996,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,Office Chair,10,166.35,96.73,22,North,Retail,1663.5,967.3000000000001,696.1999999999999,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,Wireless Headphones,26,92.99,53.05,102,North,Online,2417.74,1379.3,1038.4399999999998,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,Smart Speaker,22,81.28,51.24,10,West,Retail,1788.16,1127.28,660.8800000000001,2026-02-01,2026,2,Feb,Sunday,7
2026-02-15,Gaming Mouse,26,41.58,22.3,62,East,Retail,1081.08,579.8000000000001,501.27999999999986,2026-02-01,2026,2,Feb,Sunday,7
2026-02-16,Smart Speaker,19,70.17,40.98,65,South,Wholesale,1333.23,778.6199999999999,554.6100000000001,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,Wireless Headphones,32,90.9,48.52,63,West,Retail,2908.8,1552.64,1356.16,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,Office Chair,13,146.17,88.32,32,South,Retail,1900.2099999999998,1148.1599999999999,752.05,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,Gaming Mouse,34,41.59,25.82,40,West,Wholesale,1414.0600000000002,877.88,536.1800000000002,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,LED Monitor,16,199.13,116.52,44,North,Wholesale,3186.08,1864.32,1321.76,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,Laptop Stand,25,34.72,22.18,63,East,Retail,868.0,554.5,313.5,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,Mechanical Keyboard,29,97.22,55.99,81,South,Online,2819.38,1623.71,1195.67,2026-02-01,2026,2,Feb,Monday,8
2026-02-16,Webcam,20,54.82,28.81,101,West,Online,1096.4,576.1999999999999,520.2000000000002,2026-02-01,2026,2,Feb,Monday,8
2026-02-17,Laptop Stand,27,35.31,22.09,103,North,Online,953.3700000000001,596.43,356.94000000000017,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,Mechanical Keyboard,40,96.16,60.11,53,East,Wholesale,3846.3999999999996,2404.4,1441.9999999999995,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,LED Monitor,14,201.57,110.37,71,South,Retail,2821.98,1545.18,1276.8,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,Webcam,17,57.96,34.55,83,West,Online,985.32,587.3499999999999,397.97000000000014,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,Office Chair,18,156.23,91.88,53,South,Retail,2812.14,1653.84,1158.3,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,Wireless Headphones,32,97.6,56.99,154,West,Online,3123.2,1823.68,1299.5199999999998,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,Smart Speaker,24,73.39,42.92,33,North,Wholesale,1761.3600000000001,1030.08,731.2800000000002,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-17,Gaming Mouse,38,40.85,22.94,152,North,Retail,1552.3,871.72,680.5799999999999,2026-02-01,2026,2,Feb,Tuesday,8
2026-02-18,Smart Speaker,20,75.58,43.0,25,East,Online,1511.6,860.0,651.5999999999999,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,Wireless Headphones,31,89.55,53.36,117,East,Wholesale,2776.0499999999997,1654.16,1121.8899999999996,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,Office Chair,14,160.03,90.21,39,East,Retail,2240.42,1262.9399999999998,977.4800000000002,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,Gaming Mouse,37,42.51,22.14,56,South,Wholesale,1572.87,819.1800000000001,753.6899999999998,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,LED Monitor,22,184.75,106.72,80,West,Online,4064.5,2347.84,1716.6599999999999,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,Laptop Stand,27,36.44,22.27,83,East,Wholesale,983.8799999999999,601.29,382.5899999999999,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,Mechanical Keyboard,32,97.34,56.36,6,North,Retail,3114.88,1803.52,1311.3600000000001,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-18,Webcam,17,55.53,31.98,48,West,Online,944.01,543.66,400.35,2026-02-01,2026,2,Feb,Wednesday,8
2026-02-19,Mechanical Keyboard,25,97.64,54.55,0,West,Online,2441.0,1363.75,1077.25,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,Laptop Stand,22,35.67,21.86,134,West,Retail,784.74,480.91999999999996,303.82000000000005,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,LED Monitor,25,198.23,124.06,138,North,Online,4955.75,3101.5,1854.25,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,Webcam,16,59.31,31.05,40,East,Online,948.96,496.8,452.16,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,Office Chair,7,155.46,95.02,54,North,Retail,1088.22,665.14,423.08000000000004,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,Wireless Headphones,29,90.82,49.84,156,West,Retail,2633.7799999999997,1445.3600000000001,1188.4199999999996,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,Smart Speaker,26,74.66,42.19,49,South,Retail,1941.1599999999999,1096.94,844.2199999999998,2026-02-01,2026,2,Feb,Thursday,8
2026-02-19,Gaming Mouse,35,42.26,25.49,36,South,Wholesale,1479.1,892.15,586.9499999999999,2026-02-01,2026,2,Feb,Thursday,8
2026-02-20,Mechanical Keyboard,24,101.72,56.84,54,East,Wholesale,2441.2799999999997,1364.16,1077.1199999999997,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,Laptop Stand,19,34.63,19.85,93,East,Retail,657.97,377.15000000000003,280.82,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,LED Monitor,21,199.36,116.48,80,West,Retail,4186.56,2446.08,1740.4800000000005,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,Webcam,16,60.35,29.99,44,East,Retail,965.6,479.84,485.76000000000005,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,Office Chair,12,152.04,94.2,52,South,Online,1824.48,1130.4,694.0799999999999,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,Wireless Headphones,37,94.49,54.45,89,South,Online,3496.1299999999997,2014.65,1481.4799999999996,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,Smart Speaker,23,73.88,46.99,113,South,Retail,1699.2399999999998,1080.77,618.4699999999998,2026-02-01,2026,2,Feb,Friday,8
2026-02-20,Gaming Mouse,28,40.89,23.52,145,North,Online,1144.92,658.56,486.3600000000001,2026-02-01,2026,2,Feb,Friday,8
2026-02-21,Smart Speaker,19,76.78,49.59,65,North,Retail,1458.82,942.21,516.6099999999999,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,Wireless Headphones,40,90.25,52.21,119,East,Wholesale,3610.0,2088.4,1521.6,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,Office Chair,13,152.38,96.23,36,East,Online,1980.94,1250.99,729.95,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,Gaming Mouse,34,44.69,24.78,59,East,Retail,1519.46,842.52,676.94,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,LED Monitor,13,198.81,124.54,8,South,Wholesale,2584.53,1619.02,965.5100000000002,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,Laptop Stand,31,35.97,19.86,67,South,Wholesale,1115.07,615.66,499.40999999999997,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,Mechanical Keyboard,23,95.07,53.68,85,East,Online,2186.6099999999997,1234.64,951.9699999999996,2026-02-01,2026,2,Feb,Saturday,8
2026-02-21,Webcam,19,60.73,38.1,40,North,Wholesale,1153.87,723.9,429.9699999999999,2026-02-01,2026,2,Feb,Saturday,8
2026-02-22,Laptop Stand,30,35.93,20.37,118,West,Online,1077.9,611.1,466.80000000000007,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,Mechanical Keyboard,33,95.41,55.77,122,North,Online,3148.5299999999997,1840.41,1308.1199999999997,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,LED Monitor,14,192.85,111.11,79,East,Retail,2699.9,1555.54,1144.3600000000001,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,Webcam,23,54.04,30.63,67,East,Wholesale,1242.92,704.49,538.4300000000001,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,Office Chair,13,161.11,91.89,45,East,Online,2094.4300000000003,1194.57,899.8600000000004,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,Smart Speaker,19,70.16,41.44,32,South,Retail,1333.04,787.3599999999999,545.6800000000001,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,Gaming Mouse,36,43.53,26.34,78,North,Retail,1567.08,948.24,618.8399999999999,2026-02-01,2026,2,Feb,Sunday,8
2026-02-22,Wireless Headphones,20,89.53,47.71,112,East,Wholesale,1790.6,954.2,836.3999999999999,2026-02-01,2026,2,Feb,Sunday,8
2026-02-23,Webcam,21,54.62,30.38,54,West,Retail,1147.02,637.98,509.03999999999996,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,Smart Speaker,25,75.75,46.35,83,North,Wholesale,1893.75,1158.75,735.0,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,Wireless Headphones,38,86.39,50.92,98,South,Online,3282.82,1934.96,1347.8600000000001,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,Office Chair,12,144.48,79.45,62,South,Wholesale,1733.7599999999998,953.4000000000001,780.3599999999997,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,Gaming Mouse,29,42.61,23.4,79,East,Wholesale,1235.69,678.5999999999999,557.0900000000001,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,LED Monitor,19,190.74,111.44,67,West,Retail,3624.0600000000004,2117.36,1506.7000000000003,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,Laptop Stand,28,35.1,20.49,111,South,Retail,982.8000000000001,573.7199999999999,409.08000000000015,2026-02-01,2026,2,Feb,Monday,9
2026-02-23,Mechanical Keyboard,29,98.66,59.91,89,South,Wholesale,2861.14,1737.3899999999999,1123.75,2026-02-01,2026,2,Feb,Monday,9
2026-02-24,Webcam,23,55.29,33.24,41,North,Retail,1271.67,764.5200000000001,507.15,2026-02-01,2026,2,Feb,Tuesday,9
2026-02-24,Mechanical Keyboard,24,92.97,51.1,75,South,Online,2231.2799999999997,1226.4,1004.8799999999997,2026-02-01,2026,2,Feb,Tuesday,9
2026-02-24,Laptop Stand,30,34.71,19.5,109,North,Retail,1041.3,585.0,456.29999999999995,2026-02-01,2026,2,Feb,Tuesday,9
2026-02-24,LED Monitor,17,198.84,116.57,40,West,Online,3380.28,1981.6899999999998,1398.5900000000004,2026-02-01,2026,2,Feb,Tuesday,9
2026-02-24,Wireless Headphones,28,85.87,49.48,97,East,Retail,2404.36,1385.4399999999998,1018.9200000000003,2026-02-01,2026,2,Feb,Tuesday,9
